u,v,key,osmid,bridge,oneway,lanes,ref,highway,maxspeed,reversed,length,name,tunnel,junction,access,geometry
4855614403,4855614391,0,158878484,,False,,,residential,,True,21.574,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6391897 40.6445957, -8.6392655 40.6444104)"
4855614414,5740992570,0,1070029006,,False,,,residential,,False,9.138,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6395519 40.6437367, -8.6395852 40.6436585)"
4855614414,4855614416,0,1070029006,,False,,,residential,,True,13.862,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6395519 40.6437367, -8.6395013 40.6438553)"
4855614416,4855614414,0,1070029006,,False,,,residential,,False,13.862,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6395013 40.6438553, -8.6395519 40.6437367)"
4855614416,391647754,0,1070029006,,False,,,residential,,True,32.072,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6395013 40.6438553, -8.6393842 40.6441297)"
4855614417,8875360110,0,34149627,,False,,,residential,,False,31.488,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6396827 40.64343, -8.6397977 40.6431606)"
4855614417,3359348293,0,34149627,,False,,,residential,,True,17.576,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6396827 40.64343, -8.6396186 40.6435804)"
4855614418,1702685147,0,34149627,,False,,,residential,,False,14.329,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6399813 40.6427303, -8.6400336 40.6426077)"
4855614418,8875360110,0,34149627,,False,,,residential,,True,50.292,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6399813 40.6427303, -8.6397977 40.6431606)"
4855614419,8875360053,0,400180772,,False,2,,residential,,False,7.409,Rua Zé Augusto,,,,"LINESTRING (-8.6398599 40.6425693, -8.6397771 40.6425471)"
4855614419,1702685147,0,400180772,,False,2,,residential,,True,15.265,Rua Zé Augusto,,,,"LINESTRING (-8.6398599 40.6425693, -8.6400336 40.6426077)"
4857344398,998240555,0,121252904,,True,2,,secondary_link,,False,23.645,Rua do Alavário,,,,"LINESTRING (-8.6577428 40.6415125, -8.6579052 40.6416858)"
4857344398,3638038746,0,541689237,,False,2,,secondary,,True,30.882,Rua do Alavário,,,,"LINESTRING (-8.6577428 40.6415125, -8.6575398 40.6412814)"
4857521735,4857521748,0,146414486,,False,2,,residential,,False,11.886,Rua Senhor dos Aflitos,,,,"LINESTRING (-8.6417805 40.6414063, -8.6419129 40.6414428)"
4857521735,1596871157,0,146414486,,False,2,,residential,,True,7.022,Rua Senhor dos Aflitos,,,,"LINESTRING (-8.6417805 40.6414063, -8.6417023 40.6413847)"
4857521748,1596871160,0,146414486,,False,2,,residential,,False,16.652,Rua Senhor dos Aflitos,,,,"LINESTRING (-8.6419129 40.6414428, -8.6421002 40.64149)"
4857521748,4857521735,0,146414486,,False,2,,residential,,True,11.886,Rua Senhor dos Aflitos,,,,"LINESTRING (-8.6419129 40.6414428, -8.6417805 40.6414063)"
4857573213,1489685311,0,493897275,,True,1,,residential,,False,11.765,Largo da Estação,,,,"LINESTRING (-8.6410222 40.6439383, -8.6409794 40.644039)"
4857573215,4857573213,0,493897277,,True,1,,residential,,False,4.09,Largo da Estação,,,,"LINESTRING (-8.6410676 40.6439512, -8.6410222 40.6439383)"
4857573216,4857573217,0,496357226,,True,1,,residential,,False,5.211,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6411833 40.6441282, -8.6412414 40.6441441)"
4857573217,1487492446,0,496357226,,True,1,,residential,,False,8.359,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6412414 40.6441441, -8.6413404 40.6441412)"
4857573218,1489685312,0,135668515,,True,1,,residential,,False,0.821,Largo da Estação,,,,"LINESTRING (-8.6410317 40.6440832, -8.6410382 40.6440887)"
4860152530,1580137104,0,494227161,,True,1,,motorway_link,60,False,13.714,,,,,"LINESTRING (-8.6594038 40.6402595, -8.6593349 40.6401478)"
4860152537,1580137090,0,494227161,,True,1,,motorway_link,60,False,15.65,,,,,"LINESTRING (-8.6599691 40.6405722, -8.6597907 40.6405337)"
4860152542,3596763602,0,494227161,,True,1,,motorway_link,60,False,28.412,,,,,"LINESTRING (-8.6593134 40.6398547, -8.6593434 40.6396002)"
4860152543,1580137098,0,494227161,,True,1,,motorway_link,60,False,11.974,,,,,"LINESTRING (-8.6596107 40.6404531, -8.6595119 40.6403758)"
4861783725,4192507195,0,494419509,,True,,,residential,30,False,9.902,Travessa de Santa Maria da Feira,,,,"LINESTRING (-8.649279 40.6315582, -8.649396 40.6315514)"
4861813558,4792502077,0,135667686,,False,,,residential,,False,22.751,Rua Freguesia da Glória,,,,"LINESTRING (-8.6512267 40.6324121, -8.6511069 40.6322288)"
4861813558,4861855578,0,135667686,,False,,,residential,,True,14.72,Rua Freguesia da Glória,,,,"LINESTRING (-8.6512267 40.6324121, -8.6513042 40.6325307)"
4861813560,4861813561,0,135667683,,False,,,residential,,False,5.123,Rua das Pombas,,,,"LINESTRING (-8.650919 40.6325905, -8.6509797 40.6325915)"
4861813560,1699746923,0,135667683,,False,,,residential,,True,23.6,Rua das Pombas,,,,"LINESTRING (-8.650919 40.6325905, -8.6506394 40.6325859)"
4861813561,4792502076,0,135667683,,False,,,residential,,False,24.765,Rua das Pombas,,,,"LINESTRING (-8.6509797 40.6325915, -8.6512731 40.6325964)"
4861813561,4861813560,0,135667683,,False,,,residential,,True,5.123,Rua das Pombas,,,,"LINESTRING (-8.6509797 40.6325915, -8.650919 40.6325905)"
4861855578,4861813558,0,135667686,,False,,,residential,,False,14.72,Rua Freguesia da Glória,,,,"LINESTRING (-8.6513042 40.6325307, -8.6512267 40.6324121)"
4861855578,1489672249,0,135667686,,False,,,residential,,True,7.658,Rua Freguesia da Glória,,,,"LINESTRING (-8.6513042 40.6325307, -8.6513273 40.6325973)"
4870584076,4870584077,0,135639123,,True,1,,residential,,False,11.739,Rua de Sá,,,,"LINESTRING (-8.645516 40.6458829, -8.6453994 40.6459405)"
4870584077,4915753706,0,135639123,,True,1,,residential,,False,7.628,Rua de Sá,,,,"LINESTRING (-8.6453994 40.6459405, -8.6453148 40.6459647)"
4870584078,1341967695,0,119420180,,True,1,,residential,,False,7.592,Viela do Canto,,,,"LINESTRING (-8.6441455 40.6463282, -8.6441215 40.6462624)"
4870584078,3729613263,0,369146117,,False,,,residential,,True,9.673,Viela da Folsa,,,,"LINESTRING (-8.6441455 40.6463282, -8.644202 40.6464039)"
4870584078,4874785491,0,535379072,,True,2,,residential,,False,37.895,Rua de Sá,,,,"LINESTRING (-8.6441455 40.6463282, -8.6437259 40.6464498)"
4874785479,1487492419,0,168733244,,True,,,secondary,,False,9.038,Rua Luís Gomes de Carvalho,,,,"LINESTRING (-8.6433946 40.643778, -8.6434443 40.643706)"
4874785480,2811975340,0,119419931,,True,1,,residential,,False,8.839,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6428127 40.64472, -8.6429121 40.6447451)"
4874785480,1341967686,0,135638480,,False,2,,secondary,,True,17.308,Rua de Viseu,,,,"LINESTRING (-8.6428127 40.64472, -8.6427278 40.6448617)"
4874785480,2811975341,0,168733244,,True,,,secondary,,False,11.188,Rua Luís Gomes de Carvalho,,,,"LINESTRING (-8.6428127 40.64472, -8.6428701 40.6446293)"
4874785482,385013604,0,556492127,,False,2,,residential,,False,5.535,Rua Doutor Arlindo Vicente,,,,"LINESTRING (-8.6412653 40.6433634, -8.6412461 40.643411)"
4874785482,8454769594,0,556492127,,False,2,,residential,,True,20.957,Rua Doutor Arlindo Vicente,,,,"LINESTRING (-8.6412653 40.6433634, -8.6413372 40.643183)"
4874785484,4874785480,0,496184476,,True,2,,residential,,False,4.763,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.642759 40.6447068, -8.6428127 40.64472)"
4874785485,4874785486,0,135638477,,True,1,,tertiary,,False,10.632,Avenida da Força Aérea Portuguesa,,,,"LINESTRING (-8.6423843 40.6455023, -8.6423863 40.6454067)"
4874785486,4874785487,0,135902972,,True,1,,secondary,,False,18.117,Rua de Viseu,,,,"LINESTRING (-8.6423863 40.6454067, -8.6424892 40.6452637)"
4874785487,1489420354,0,135638479,,True,1,,secondary,,False,8.736,Rua de Viseu,,,,"LINESTRING (-8.6424892 40.6452637, -8.6424145 40.6453181)"
4874785487,1491748949,0,135638480,,False,2,,secondary,,False,31.017,Rua de Viseu,,,,"LINESTRING (-8.6424892 40.6452637, -8.6426394 40.6450091)"
4874785490,4846324391,0,451085258,,True,2,,tertiary,50,False,4.565,Avenida Nossa Senhora da Alegria,,,,"LINESTRING (-8.6433755 40.6464161, -8.6434123 40.6464462)"
4874785491,1489420370,0,535379072,,True,2,,residential,,False,2.745,Rua de Sá,,,,"LINESTRING (-8.6437259 40.6464498, -8.6436955 40.6464586)"
4874785492,4846324393,0,451090158,,True,2,,tertiary,50,False,4.155,Avenida da Força Aérea Portuguesa,,,,"LINESTRING (-8.6437174 40.6465837, -8.6436835 40.6465566)"
4874785493,1506396161,0,137323140,,False,2,,residential,,False,4.761,Rua Cavalaria 5,,,,"LINESTRING (-8.6452525 40.6477694, -8.6452129 40.6477999)"
4874785493,1799523517,0,137323140,,False,2,,residential,,True,7.565,Rua Cavalaria 5,,,,"LINESTRING (-8.6452525 40.6477694, -8.6453188 40.6477236)"
4874785494,1722871057,0,160226688,,False,,,residential,,True,22.132,Ilha do Canastro,,,,"LINESTRING (-8.6445597 40.6481909, -8.6443546 40.6480668)"
4874785494,4874785495,0,495743813,,False,,,residential,,False,34.007,Rua do Carramona,,,,"LINESTRING (-8.6445597 40.6481909, -8.6448501 40.6479788)"
4874785495,4874785494,0,495743813,,False,,,residential,,True,34.007,Rua do Carramona,,,,"LINESTRING (-8.6448501 40.6479788, -8.6445597 40.6481909)"
4874785495,4874785496,0,495743815,,False,,,residential,,False,7.883,Rua do Carramona,,,,"LINESTRING (-8.6448501 40.6479788, -8.6449423 40.6479673)"
4874785496,4874785499,0,495743815,,False,,,residential,,False,14.091,Rua do Carramona,,,,"LINESTRING (-8.6449423 40.6479673, -8.6450729 40.6478883)"
4874785496,4874785495,0,495743815,,False,,,residential,,True,7.883,Rua do Carramona,,,,"LINESTRING (-8.6449423 40.6479673, -8.6448501 40.6479788)"
4874785497,4846324397,0,451085641,,True,2,,tertiary,50,False,9.155,Avenida da Força Aérea Portuguesa,,,,"LINESTRING (-8.6451444 40.647845, -8.6452187 40.647905)"
4874785497,4874785498,0,495743815,,False,,,residential,,True,4.478,Rua do Carramona,,,,"LINESTRING (-8.6451444 40.647845, -8.6451029 40.6478701)"
4874785498,4874785497,0,495743815,,False,,,residential,,False,4.478,Rua do Carramona,,,,"LINESTRING (-8.6451029 40.6478701, -8.6451444 40.647845)"
4874785498,4874785499,0,495743815,,False,,,residential,,True,3.241,Rua do Carramona,,,,"LINESTRING (-8.6451029 40.6478701, -8.6450729 40.6478883)"
4874785499,4874785498,0,495743815,,False,,,residential,,False,3.241,Rua do Carramona,,,,"LINESTRING (-8.6450729 40.6478883, -8.6451029 40.6478701)"
4874785499,4874785496,0,495743815,,False,,,residential,,True,14.091,Rua do Carramona,,,,"LINESTRING (-8.6450729 40.6478883, -8.6449423 40.6479673)"
4874785500,1489420390,0,135638490,,False,2,,residential,,False,4.682,Rua Doutor Álvaro da Silva Sampaio,,,,"LINESTRING (-8.6446058 40.6472321, -8.6445652 40.6472608)"
4874785500,1799523519,0,135638490,,False,2,,residential,,True,4.683,Rua Doutor Álvaro da Silva Sampaio,,,,"LINESTRING (-8.6446058 40.6472321, -8.6446463 40.6472033)"
4874785501,4874785502,0,495743818,,False,,,residential,,False,12.784,Beco do Galinheiro,,,,"LINESTRING (-8.6435243 40.6452409, -8.6435942 40.6451389)"
4874785501,4576736069,0,495743818,,False,,,residential,,True,6.086,Beco do Galinheiro,,,,"LINESTRING (-8.6435243 40.6452409, -8.6434729 40.6452793)"
4874785502,4874785501,0,495743818,,False,,,residential,,True,12.784,Beco do Galinheiro,,,,"LINESTRING (-8.6435942 40.6451389, -8.6435243 40.6452409)"
4874785761,4576736069,0,135639129,,False,,,residential,,True,43.164,Viela do Canto,,,,"LINESTRING (-8.643134 40.6449885, -8.6434729 40.6452793)"
4879032822,5409298479,0,496184476,,True,2,,residential,,False,36.242,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6420575 40.6445337, -8.642466 40.6446345)"
4879044475,4879044476,0,496185693,,True,1,,residential,,False,11.626,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.645635 40.645432, -8.6457658 40.6454649)"
4879044476,4879044477,0,496185693,,True,1,,residential,,False,0.339,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6457658 40.6454649, -8.6457693 40.6454664)"
4879044477,4879044478,0,496185693,,True,1,,residential,,False,10.71,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6457693 40.6454664, -8.6458792 40.6455146)"
4879044478,1341966126,0,496185694,,True,1,,residential,,False,8.798,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6458792 40.6455146, -8.6459559 40.6455682)"
4879097995,1489425498,0,135639125,,True,1,,residential,,False,3.694,Rua do Canto,,,,"LINESTRING (-8.6443399 40.6451414, -8.6443534 40.6451098)"
4879098008,4879098009,0,496192022,,True,1,,residential,,False,2.032,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439259 40.644477, -8.643904 40.6444846)"
4879098009,2462130429,0,496192022,,True,1,,residential,,False,2.033,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.643904 40.6444846, -8.6438868 40.6444974)"
4879098010,4879098016,0,496192022,,True,1,,residential,,False,2.035,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6438763 40.6445139, -8.6438738 40.6445321)"
4879098011,4879098012,0,496192022,,True,1,,residential,,False,1.874,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439595 40.6445804, -8.6439801 40.6445741)"
4879098012,4879098013,0,496192022,,True,1,,residential,,False,1.871,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439801 40.6445741, -8.643997 40.6445632)"
4879098013,4879098014,0,496192022,,True,1,,residential,,False,1.872,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.643997 40.6445632, -8.6440087 40.6445489)"
4879098014,4879098015,0,496192022,,True,1,,residential,,False,1.874,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6440087 40.6445489, -8.6440138 40.6445325)"
4879098015,4879098721,0,496192022,,True,1,,residential,,False,1.863,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6440138 40.6445325, -8.644012 40.6445158)"
4879098016,4879098017,0,496192022,,True,1,,residential,,False,2.039,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6438738 40.6445321, -8.6438796 40.6445499)"
4879098017,4879098018,0,496192022,,True,1,,residential,,False,2.038,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6438796 40.6445499, -8.6438929 40.6445652)"
4879098018,4879098019,0,496192022,,True,1,,residential,,False,2.037,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6438929 40.6445652, -8.6439123 40.6445761)"
4879098019,4879098020,0,496192022,,True,1,,residential,,False,2.036,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439123 40.6445761, -8.6439354 40.6445814)"
4879098020,4879098011,0,496192022,,True,1,,residential,,False,2.036,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439354 40.6445814, -8.6439595 40.6445804)"
4879098721,4879098722,0,496192022,,True,1,,residential,,False,1.873,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.644012 40.6445158, -8.6440033 40.6445003)"
4879098722,4879098723,0,496192022,,True,1,,residential,,False,1.868,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6440033 40.6445003, -8.6439888 40.6444876)"
4879098723,4879098724,0,496192022,,True,1,,residential,,False,1.874,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439888 40.6444876, -8.6439697 40.644479)"
4879098724,4879098725,0,496192022,,True,1,,residential,,False,1.877,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.6439697 40.644479, -8.643948 40.6444753)"
4879098724,4879098733,0,496192023,,True,,,residential,,False,3.662,Praceta Engenheiro Von Haff,,,,"LINESTRING (-8.6439697 40.644479, -8.6439515 40.6444491)"
4879098725,4879098008,0,496192022,,True,1,,residential,,False,1.874,Praceta Engenheiro Von Haff,,roundabout,,"LINESTRING (-8.643948 40.6444753, -8.6439259 40.644477)"
4879098726,2462130429,0,496192024,,True,,,residential,,False,11.07,Praceta Engenheiro Von Haff,,,,"LINESTRING (-8.6439225 40.6444016, -8.6438868 40.6444974)"
4879098726,2462130428,0,496192032,,False,2,,residential,,True,90.424,Praceta Engenheiro Von Haff,,,,"LINESTRING (-8.6439225 40.6444016, -8.6445241 40.6437286)"
4879098733,4879098726,0,496192023,,True,,,residential,,False,5.821,Praceta Engenheiro Von Haff,,,,"LINESTRING (-8.6439515 40.6444491, -8.6439225 40.6444016)"
4879098734,1489425498,0,496185695,,True,1,,residential,,False,26.117,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6440597 40.6450356, -8.6443534 40.6451098)"
4879098743,1489591648,0,496192031,,True,1,,residential,,False,32.766,Rua Engenheiro Von Haff,,,,"LINESTRING (-8.6447455 40.6436791, -8.6450429 40.6438686)"
4879098743,2462130428,0,496192032,,False,2,,residential,,False,19.474,Praceta Engenheiro Von Haff,,,,"LINESTRING (-8.6447455 40.6436791, -8.6445241 40.6437286)"
4880663732,4846491302,0,33654342,,True,1,,residential,,False,5.651,Rua Almirante Cândido dos Reis,,,,"LINESTRING (-8.6410971 40.6442888, -8.6411605 40.6443052)"
4880663732,4880663733,0,496357223,,True,1,,residential,,False,4.705,Largo da Estação,,,,"LINESTRING (-8.6410971 40.6442888, -8.6411181 40.6442496)"
4880663733,4880663734,0,496357225,,True,1,,residential,,False,11.165,Largo da Estação,,,no,"LINESTRING (-8.6411181 40.6442496, -8.641168 40.6441566)"
4880663734,4857573216,0,496357224,,True,1,,residential,,False,3.412,Largo da Estação,,,,"LINESTRING (-8.641168 40.6441566, -8.6411833 40.6441282)"
4880663735,1487492431,0,496357226,,True,1,,residential,,False,13.246,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6414263 40.6439247, -8.6412745 40.6439551)"
4880663736,1699656170,0,496357227,,True,1,,residential,,False,36.27,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6414805 40.6441131, -8.6418961 40.6440297)"
4880663737,5414036182,0,496357228,,True,1,,residential,,False,11.742,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6431191 40.6437827, -8.6432528 40.6437534)"
4880663739,1489685287,0,496357229,,True,1,,residential,,False,95.773,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6430752 40.6435927, -8.641978 40.6438135)"
4880685743,4881371849,0,496358718,,True,1,,secondary,,False,59.235,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6433129 40.6436721, -8.6439946 40.6435447)"
4881371849,336970066,0,496358718,,True,1,,secondary,,False,5.45,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6439946 40.6435447, -8.6440592 40.6435449)"
4881371850,336970066,0,493286523,,True,1,,secondary,,False,6.112,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6440002 40.6435768, -8.6440592 40.6435449)"
4881372259,1487492389,0,182176864,,True,2,,residential,,False,7.507,Rua Engenheiro Oudinot,,,,"LINESTRING (-8.6466163 40.6429831, -8.6465811 40.6429211)"
4881407528,4881407534,0,168733244,,True,,,secondary,,False,43.373,Rua Luís Gomes de Carvalho,,,,"LINESTRING (-8.64302 40.6443861, -8.6432373 40.6440326)"
4881407534,4874785479,0,168733244,,True,,,secondary,,False,31.267,Rua Luís Gomes de Carvalho,,,,"LINESTRING (-8.6432373 40.6440326, -8.6433946 40.643778)"
4881433858,9887747630,0,496434096,,True,1,,secondary,,False,14.497,Avenida Doutor Lourenço Peixinho,,,no,"LINESTRING (-8.6512804 40.6421196, -8.651445 40.6420822)"
4881433858,8522746656,0,917634354,,False,2,,secondary,,True,79.083,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6512804 40.6421196, -8.6503752 40.6423041)"
4881433859,3596764520,0,496434097,,True,1,,secondary,30,False,19.368,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6512426 40.6419915, -8.6510219 40.6420394)"
4881433861,2541211509,0,694061063,,True,2,,secondary,,False,34.53,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6503043 40.6421811, -8.649908 40.6422586)"
4881480114,1491749575,0,496439539,,False,2,,residential,,True,106.517,Rua Doutor João de Moura,,,,"LINESTRING (-8.6389404 40.6469, -8.6395689 40.6460692)"
4881480114,457515544,0,496458577,,False,2,,residential,,False,9.424,Rua Doutor João de Moura,,,,"LINESTRING (-8.6389404 40.6469, -8.6389043 40.6469802)"
